filename,width,height,class,xmin,ymin,xmax,ymax
aug15_1528277944.perfect_20passport.jpg,500,338,Gender,159.4689483642578,156.3944091796875,172.0745391845703,171.29193115234375
aug15_1528277944.perfect_20passport.jpg,500,338,PlaceOfBirth,217.9130401611328,156.3944091796875,282.0869445800781,172.43788146972656
aug15_1528277944.perfect_20passport.jpg,500,338,UKPassport,0.0,0.0,500.0,338.0
aug15_2610-Datapage.jpg,1200,825,Surname,108.53054809570312,188.3269805908203,210.30027770996094,238.61720275878906
aug15_2610-Datapage.jpg,1200,825,FirstName,115.44529724121094,187.52645874023438,299.3494567871094,268.78533935546875
aug15_2610-Datapage.jpg,1200,825,Nationality,128.3464813232422,215.7451629638672,309.59326171875,296.465576171875
aug15_2610-Datapage.jpg,1200,825,DOB,137.75064086914062,246.95855712890625,306.1815185546875,325.15460205078125
aug15_2610-Datapage.jpg,1200,825,Gender,147.58941650390625,330.25518798828125,170.38589477539062,351.5261535644531
aug15_2610-Datapage.jpg,1200,825,PlaceOfBirth,203.591552734375,272.68701171875,327.9965515136719,332.29052734375
aug15_2610-Datapage.jpg,1200,825,UKPassport,0.0,26.843677520751953,588.5804443359375,577.7410888671875
aug15_36691.jpg,600,413,Surname,296.4801940917969,37.633052825927734,510.5535888671875,202.51724243164062
aug15_36691.jpg,600,413,FirstName,276.46826171875,59.78325653076172,380.6747741699219,144.35633850097656
aug15_36691.jpg,600,413,Nationality,258.0657958984375,85.5349349975586,397.0872497558594,195.42288208007812
aug15_36691.jpg,600,413,DOB,239.06971740722656,111.28661346435547,366.8248291015625,212.86376953125
aug15_36691.jpg,600,413,Gender,224.22903442382812,134.6240692138672,249.82186889648438,159.37245178222656
aug15_36691.jpg,600,413,PlaceOfBirth,271.53729248046875,170.03060913085938,339.74163818359375,227.67933654785156
aug15_36691.jpg,600,413,UKPassport,0.0,0.0,600.0,413.0
aug15_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Surname,156.29574584960938,69.02782440185547,204.29574584960938,84.02782440185547
aug15_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,FirstName,156.29574584960938,93.02782440185547,228.29574584960938,107.02782440185547
aug15_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Nationality,156.29574584960938,118.02782440185547,275.2957458496094,131.02783203125
aug15_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,DOB,156.29574584960938,143.02783203125,278.2957458496094,155.02783203125
aug15_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Gender,153.29574584960938,164.02783203125,169.29574584960938,179.02783203125
aug15_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,PlaceOfBirth,205.29574584960938,165.02783203125,239.29574584960938,180.02783203125
aug15_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,UKPassport,8.295744895935059,18.02782440185547,460.0,288.0
aug15_58c7b2ea1603a329822545.jpg,806,600,Surname,85.38652801513672,170.88232421875,133.02920532226562,193.97732543945312
aug15_58c7b2ea1603a329822545.jpg,806,600,FirstName,87.6197738647461,208.13232421875,214.17062377929688,225.26731872558594
aug15_58c7b2ea1603a329822545.jpg,806,600,Nationality,86.13094329833984,238.6773223876953,246.92498779296875,257.3023376464844
aug15_58c7b2ea1603a329822545.jpg,806,600,DOB,86.13094329833984,271.45733642578125,246.18057250976562,290.08233642578125
aug15_58c7b2ea1603a329822545.jpg,806,600,Gender,83.8976821899414,302.0023193359375,101.76371002197266,321.372314453125
aug15_58c7b2ea1603a329822545.jpg,806,600,PlaceOfBirth,150.15078735351562,302.747314453125,278.19049072265625,322.8623352050781
aug15_58c7b2ea1603a329822545.jpg,806,600,UKPassport,0.0,101.59732818603516,478.4386291503906,525.5023193359375
aug15_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Surname,206.3123016357422,81.80193328857422,302.9900207519531,98.76087188720703
aug15_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,FirstName,203.322265625,111.72946166992188,398.6711120605469,131.68116760253906
aug15_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Nationality,203.322265625,145.6473388671875,387.7076416015625,161.6086883544922
aug15_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,DOB,204.31893920898438,173.5797119140625,387.7076416015625,192.5338134765625
aug15_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Gender,202.32559204101562,206.5,219.26910400390625,223.45892333984375
aug15_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,PlaceOfBirth,286.0465087890625,206.5,419.6013488769531,224.45651245117188
aug15_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,UKPassport,0.9966776967048645,0.9975845217704773,600.0,391.0531311035156
aug16_0510-Datapage.jpg,1200,846,Surname,841.3233642578125,158.2471923828125,908.48779296875,171.5238800048828
aug16_0510-Datapage.jpg,1200,846,FirstName,802.664794921875,181.6766357421875,907.3162841796875,195.73431396484375
aug16_0510-Datapage.jpg,1200,846,Nationality,714.8043212890625,202.76315307617188,904.973388671875,214.08738708496094
aug16_0510-Datapage.jpg,1200,846,DOB,792.1215209960938,226.58309936523438,908.8782958984375,238.6883087158203
aug16_0510-Datapage.jpg,1200,846,Gender,895.2110595703125,248.84107971191406,907.706787109375,264.8511962890625
aug16_0510-Datapage.jpg,1200,846,PlaceOfBirth,817.1129150390625,248.84107971191406,865.92431640625,262.5082702636719
aug16_0510-Datapage.jpg,1200,846,UKPassport,605.0763549804688,100.06405639648438,1065.465087890625,337.4825134277344
aug16_0710-Datapage.jpg,1200,854,Surname,330.4496154785156,0.0,454.83721923828125,42.914833068847656
aug16_0710-Datapage.jpg,1200,854,FirstName,319.2450256347656,11.31237506866455,465.46905517578125,78.04383850097656
aug16_0710-Datapage.jpg,1200,854,Nationality,307.54266357421875,39.58622360229492,448.2726135253906,104.79824829101562
aug16_0710-Datapage.jpg,1200,854,DOB,298.11102294921875,68.19192504882812,316.4613342285156,87.45947265625
aug16_0710-Datapage.jpg,1200,854,Gender,355.96002197265625,89.07240295410156,494.1134948730469,150.4849853515625
aug16_0710-Datapage.jpg,1200,854,PlaceOfBirth,55.39762878417969,0.0,739.3157958984375,382.9430236816406
aug16_0710-Datapage.jpg,1200,854,UKPassport,,,,
aug16_0820-Biodata.jpg,1200,818,Surname,928.5,66.0,988.5,86.0
aug16_0820-Biodata.jpg,1200,818,FirstName,938.0,96.5,993.5,114.5
aug16_0820-Biodata.jpg,1200,818,Nationality,840.0,125.5,991.5,145.5
aug16_0820-Biodata.jpg,1200,818,DOB,839.0,157.5,991.5,176.5
aug16_0820-Biodata.jpg,1200,818,Gender,979.0,185.5,995.0,202.0
aug16_0820-Biodata.jpg,1200,818,PlaceOfBirth,888.5,185.5,951.0,205.5
aug16_0820-Biodata.jpg,1200,818,UKPassport,603.0,1.0,1194.5,306.5
aug16_0830-Datapage.jpg,1200,823,Surname,915.5,63.0765495300293,1003.5,81.59902954101562
aug16_0830-Datapage.jpg,1200,823,FirstName,842.0,95.61603546142578,1002.5,111.63548278808594
aug16_0830-Datapage.jpg,1200,823,Nationality,820.0,125.6524887084961,1003.5,145.67678833007812
aug16_0830-Datapage.jpg,1200,823,DOB,835.0,153.18589782714844,1007.0,170.20655822753906
aug16_0830-Datapage.jpg,1200,823,Gender,986.5,183.72296142578125,1004.5,201.24423217773438
aug16_0830-Datapage.jpg,1200,823,PlaceOfBirth,758.5,183.72296142578125,946.0,203.7472686767578
aug16_0830-Datapage.jpg,1200,823,UKPassport,600.0,1.501822590827942,1194.5,380.46173095703125
aug16_1310-Biodata.jpg,1200,814,Surname,390.25628662109375,275.130615234375,466.75628662109375,293.130615234375
aug16_1310-Biodata.jpg,1200,814,FirstName,391.25628662109375,304.130615234375,444.2562561035156,321.130615234375
aug16_1310-Biodata.jpg,1200,814,Nationality,389.75628662109375,333.130615234375,575.2562866210938,350.130615234375
aug16_1310-Biodata.jpg,1200,814,DOB,386.25628662109375,360.630615234375,563.2562866210938,379.630615234375
aug16_1310-Biodata.jpg,1200,814,Gender,391.25628662109375,393.630615234375,403.75628662109375,408.130615234375
aug16_1310-Biodata.jpg,1200,814,PlaceOfBirth,448.25628662109375,392.630615234375,563.7562866210938,411.630615234375
aug16_1310-Biodata.jpg,1200,814,UKPassport,197.7562713623047,208.630615234375,792.2562866210938,584.630615234375
aug16_1528277944.perfect_20passport.jpg,500,338,Surname,170.0,55.0,330.0,73.0
aug16_1528277944.perfect_20passport.jpg,500,338,FirstName,169.0,83.0,268.0,96.0
aug16_1528277944.perfect_20passport.jpg,500,338,Nationality,167.0,105.0,297.0,124.0
aug16_1528277944.perfect_20passport.jpg,500,338,DOB,170.0,134.0,289.0,146.0
aug16_1528277944.perfect_20passport.jpg,500,338,Gender,171.0,158.0,182.0,171.0
aug16_1528277944.perfect_20passport.jpg,500,338,PlaceOfBirth,222.0,158.0,278.0,172.0
aug16_1528277944.perfect_20passport.jpg,500,338,UKPassport,5.0,1.0,500.0,320.0
aug16_2610-Datapage.jpg,1200,825,Surname,962.038330078125,0.0,1086.374755859375,13.765779495239258
aug16_2610-Datapage.jpg,1200,825,FirstName,860.253173828125,28.375865936279297,1090.03173828125,51.50849151611328
aug16_2610-Datapage.jpg,1200,825,Nationality,860.253173828125,64.90106964111328,1086.374755859375,88.64244079589844
aug16_2610-Datapage.jpg,1200,825,DOB,877.928466796875,98.99124908447266,1086.374755859375,125.77641296386719
aug16_2610-Datapage.jpg,1200,825,Gender,1065.6519775390625,139.7777557373047,1088.2032470703125,159.25784301757812
aug16_2610-Datapage.jpg,1200,825,PlaceOfBirth,862.0816650390625,137.9514923095703,1015.064208984375,160.47535705566406
aug16_2610-Datapage.jpg,1200,825,UKPassport,600.0,0.0,1200.0,371.1040344238281
aug16_36691.jpg,600,413,Surname,319.72625732421875,8.074036598205566,477.72625732421875,28.074037551879883
aug16_36691.jpg,600,413,FirstName,333.72625732421875,40.07403564453125,477.72625732421875,60.07403564453125
aug16_36691.jpg,600,413,Nationality,457.72625732421875,69.07403564453125,477.72625732421875,85.07403564453125
aug16_36691.jpg,600,413,DOB,346.72625732421875,68.07403564453125,416.72625732421875,88.07403564453125
aug16_36691.jpg,600,413,Gender,81.72625732421875,0.0,600.0,260.07403564453125
aug16_36691.jpg,600,413,PlaceOfBirth,,,,
aug16_36691.jpg,600,413,UKPassport,,,,
aug16_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Surname,123.3376693725586,74.75662994384766,172.80673217773438,95.4885482788086
aug16_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,FirstName,120.53766632080078,98.578125,193.70648193359375,121.23921966552734
aug16_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Nationality,117.61592864990234,123.39217376708984,237.31341552734375,150.78245544433594
aug16_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,DOB,114.69417572021484,148.2062225341797,237.24761962890625,174.9691619873047
aug16_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Gender,108.79476165771484,168.684814453125,126.50183868408203,185.5210723876953
aug16_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,PlaceOfBirth,160.28623962402344,176.0078125,195.85943603515625,195.03538513183594
aug16_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,UKPassport,0.0,6.118557453155518,440.05926513671875,288.0
aug16_58c7b2ea1603a329822545.jpg,806,600,Surname,133.41317749023438,0.0,315.4754333496094,15.583670616149902
aug16_58c7b2ea1603a329822545.jpg,806,600,FirstName,130.8727569580078,29.143102645874023,151.19601440429688,51.17717742919922
aug16_58c7b2ea1603a329822545.jpg,806,600,Nationality,206.2380828857422,29.99056053161621,351.88787841796875,52.872108459472656
aug16_58c7b2ea1603a329822545.jpg,806,600,DOB,0.0,0.0,579.6774291992188,283.3824462890625
aug16_58c7b2ea1603a329822545.jpg,806,600,Gender,,,,
aug16_58c7b2ea1603a329822545.jpg,806,600,PlaceOfBirth,,,,
aug16_58c7b2ea1603a329822545.jpg,806,600,UKPassport,,,,
aug16_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Surname,157.21975708007812,96.8438720703125,253.89747619628906,113.80281066894531
aug16_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,FirstName,154.22972106933594,126.77140045166016,349.5785827636719,146.7230987548828
aug16_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Nationality,154.22972106933594,160.68927001953125,338.6151123046875,176.65061950683594
aug16_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,DOB,155.2263946533203,188.62164306640625,338.6151123046875,207.57574462890625
aug16_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Gender,153.23304748535156,221.54193115234375,170.1765594482422,238.5008544921875
aug16_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,PlaceOfBirth,236.95396423339844,221.54193115234375,370.5088195800781,239.49844360351562
aug16_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,UKPassport,0.0,16.039522171020508,550.907470703125,406.0950622558594
aug17_0510-Datapage.jpg,1200,846,Surname,205.0,84.0,291.0,101.0
aug17_0510-Datapage.jpg,1200,846,FirstName,206.5,113.99999237060547,340.5,132.0
aug17_0510-Datapage.jpg,1200,846,Nationality,209.5,141.0,453.0,155.5
aug17_0510-Datapage.jpg,1200,846,DOB,204.5,171.5,353.9999694824219,187.0
aug17_0510-Datapage.jpg,1200,846,Gender,206.0,200.0,222.0,220.5
aug17_0510-Datapage.jpg,1200,846,PlaceOfBirth,259.5,200.0,322.0,217.50001525878906
aug17_0510-Datapage.jpg,1200,846,UKPassport,4.0,9.5,593.5,313.5
aug17_0710-Datapage.jpg,1200,854,Surname,1114.6224365234375,0.005331933498382568,1200.0,15.505331993103027
aug17_0710-Datapage.jpg,1200,854,FirstName,920.1224365234375,0.0,1200.0,193.5053253173828
aug17_0710-Datapage.jpg,1200,854,Nationality,,,,
aug17_0710-Datapage.jpg,1200,854,DOB,,,,
aug17_0710-Datapage.jpg,1200,854,Gender,,,,
aug17_0710-Datapage.jpg,1200,854,PlaceOfBirth,,,,
aug17_0710-Datapage.jpg,1200,854,UKPassport,,,,
aug17_0820-Biodata.jpg,1200,818,Surname,406.7336120605469,0.0,545.9417114257812,58.49137878417969
aug17_0820-Biodata.jpg,1200,818,FirstName,390.36041259765625,0.0,529.8895263671875,85.3428955078125
aug17_0820-Biodata.jpg,1200,818,Nationality,373.920166015625,10.591073989868164,396.2211608886719,33.05256652832031
aug17_0820-Biodata.jpg,1200,818,DOB,409.4337463378906,33.8304328918457,473.068359375,83.82369232177734
aug17_0820-Biodata.jpg,1200,818,Gender,149.32318115234375,0.0,812.94482421875,320.37860107421875
aug17_0820-Biodata.jpg,1200,818,PlaceOfBirth,,,,
aug17_0820-Biodata.jpg,1200,818,UKPassport,,,,
aug17_0830-Datapage.jpg,1200,823,Surname,196.49998474121094,63.0765495300293,284.5,81.59902954101562
aug17_0830-Datapage.jpg,1200,823,FirstName,197.50001525878906,95.61603546142578,358.0000305175781,111.63548278808594
aug17_0830-Datapage.jpg,1200,823,Nationality,196.49998474121094,125.6524887084961,380.0,145.67678833007812
aug17_0830-Datapage.jpg,1200,823,DOB,193.0,153.18589782714844,365.0,170.20655822753906
aug17_0830-Datapage.jpg,1200,823,Gender,195.5,183.72296142578125,213.5,201.24423217773438
aug17_0830-Datapage.jpg,1200,823,PlaceOfBirth,254.00001525878906,183.72296142578125,441.5,203.7472686767578
aug17_0830-Datapage.jpg,1200,823,UKPassport,5.5,1.501822590827942,600.0,380.46173095703125
aug17_1310-Biodata.jpg,1200,814,Surname,78.40303039550781,419.6624755859375,143.16395568847656,488.3909606933594
aug17_1310-Biodata.jpg,1200,814,FirstName,100.54131317138672,455.8161926269531,148.76104736328125,506.47747802734375
aug17_1310-Biodata.jpg,1200,814,Nationality,120.9986572265625,378.3485412597656,258.30908203125,527.0868530273438
aug17_1310-Biodata.jpg,1200,814,DOB,139.00091552734375,405.7215270996094,272.0765075683594,549.5128784179688
aug17_1310-Biodata.jpg,1200,814,Gender,166.78955078125,545.97265625,185.9272918701172,564.9747314453125
aug17_1310-Biodata.jpg,1200,814,PlaceOfBirth,204.37515258789062,426.8676452636719,296.0992126464844,525.136474609375
aug17_1310-Biodata.jpg,1200,814,UKPassport,0.0,134.0126953125,577.7938842773438,814.0
aug17_1528277944.perfect_20passport.jpg,500,338,Surname,210.85484313964844,33.58369445800781,366.2818603515625,109.09623718261719
aug17_1528277944.perfect_20passport.jpg,500,338,FirstName,201.4764404296875,59.25905227661133,298.3310241699219,107.7147445678711
aug17_1528277944.perfect_20passport.jpg,500,338,Nationality,189.33135986328125,78.98651885986328,317.2228088378906,144.4096221923828
aug17_1528277944.perfect_20passport.jpg,500,338,DOB,184.04066467285156,107.06124114990234,299.1298522949219,161.93319702148438
aug17_1528277944.perfect_20passport.jpg,500,338,Gender,175.78781127929688,129.7508544921875,190.7939910888672,145.88259887695312
aug17_1528277944.perfect_20passport.jpg,500,338,PlaceOfBirth,222.85537719726562,148.4840545654297,280.0831604003906,182.07518005371094
aug17_1528277944.perfect_20passport.jpg,500,338,UKPassport,0.0,0.0,500.0,338.0
aug17_2610-Datapage.jpg,1200,825,Surname,41.7968864440918,0.0,226.2439727783203,54.05400085449219
aug17_2610-Datapage.jpg,1200,825,FirstName,34.74213790893555,4.208371639251709,216.5139617919922,82.86615753173828
aug17_2610-Datapage.jpg,1200,825,Nationality,24.84995460510254,30.658876419067383,193.71839904785156,106.96979522705078
aug17_2610-Datapage.jpg,1200,825,DOB,14.512064933776855,61.81795883178711,37.19883346557617,82.93997192382812
aug17_2610-Datapage.jpg,1200,825,Gender,70.93619537353516,79.88459014892578,195.63523864746094,138.1140899658203
aug17_2610-Datapage.jpg,1200,825,PlaceOfBirth,0.0,0.0,458.82342529296875,371.35687255859375
aug17_2610-Datapage.jpg,1200,825,UKPassport,,,,
aug17_36691.jpg,600,413,Surname,322.2001037597656,23.956512451171875,600.0,46.11984634399414
aug17_36691.jpg,600,413,FirstName,319.86712646484375,57.78476333618164,452.84716796875,82.28108978271484
aug17_36691.jpg,600,413,Nationality,319.86712646484375,95.11249542236328,504.17279052734375,118.44232177734375
aug17_36691.jpg,600,413,DOB,319.86712646484375,132.4402313232422,487.8419189453125,155.77005004882812
aug17_36691.jpg,600,413,Gender,319.86712646484375,166.2684783935547,343.19696044921875,184.93234252929688
aug17_36691.jpg,600,413,PlaceOfBirth,391.0231018066406,165.10198974609375,472.6775207519531,188.43182373046875
aug17_36691.jpg,600,413,UKPassport,88.90179443359375,0.0,600.0,389.068359375
aug17_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Surname,264.0,56.0,312.0,71.0
aug17_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,FirstName,240.0,80.0,312.0,94.0
aug17_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Nationality,193.0,105.0,312.0,118.0
aug17_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,DOB,190.0,130.0,312.0,142.0
aug17_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Gender,299.0,151.0,315.0,166.0
aug17_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,PlaceOfBirth,229.0,152.0,263.0,167.0
aug17_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,UKPassport,1.0,5.0,460.0,284.0
aug17_58c7b2ea1603a329822545.jpg,806,600,Surname,458.2372131347656,19.440458297729492,511.04034423828125,58.491111755371094
aug17_58c7b2ea1603a329822545.jpg,806,600,FirstName,396.57684326171875,54.884029388427734,520.51513671875,117.5236587524414
aug17_58c7b2ea1603a329822545.jpg,806,600,Nationality,377.4111328125,82.7221908569336,533.7242431640625,159.38706970214844
aug17_58c7b2ea1603a329822545.jpg,806,600,DOB,390.2033386230469,113.18708038330078,545.8245849609375,189.57716369628906
aug17_58c7b2ea1603a329822545.jpg,806,600,Gender,535.696044921875,140.7504425048828,559.450439453125,165.3474578857422
aug17_58c7b2ea1603a329822545.jpg,806,600,PlaceOfBirth,372.00445556640625,165.89939880371094,498.426513671875,231.858154296875
aug17_58c7b2ea1603a329822545.jpg,806,600,UKPassport,111.64678955078125,0.0,806.0,494.1058654785156
aug17_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Surname,206.3123016357422,81.80193328857422,302.9900207519531,98.76087188720703
aug17_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,FirstName,203.322265625,111.72946166992188,398.6711120605469,131.68116760253906
aug17_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Nationality,203.322265625,145.6473388671875,387.7076416015625,161.6086883544922
aug17_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,DOB,204.31893920898438,173.5797119140625,387.7076416015625,192.5338134765625
aug17_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,Gender,202.32559204101562,206.5,219.26910400390625,223.45892333984375
aug17_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,PlaceOfBirth,286.0465087890625,206.5,419.6013488769531,224.45651245117188
aug17_main-qimg-3d53063d05e710d2ec6195378258c065.png,602,414,UKPassport,0.9966776967048645,0.9975845217704773,600.0,391.0531311035156
aug18_0510-Datapage.jpg,1200,846,Surname,0.0,0.0,261.3815612792969,95.7794418334961
aug18_0510-Datapage.jpg,1200,846,FirstName,,,,
aug18_0510-Datapage.jpg,1200,846,Nationality,,,,
aug18_0510-Datapage.jpg,1200,846,DOB,,,,
aug18_0510-Datapage.jpg,1200,846,Gender,,,,
aug18_0510-Datapage.jpg,1200,846,PlaceOfBirth,,,,
aug18_0510-Datapage.jpg,1200,846,UKPassport,,,,
aug18_0710-Datapage.jpg,1200,854,Surname,1007.6798095703125,179.44459533691406,1089.0509033203125,221.13238525390625
aug18_0710-Datapage.jpg,1200,854,FirstName,952.2246704101562,192.88670349121094,1077.2655029296875,249.29493713378906
aug18_0710-Datapage.jpg,1200,854,Nationality,922.329833984375,215.30027770996094,1069.466552734375,277.8659973144531
aug18_0710-Datapage.jpg,1200,854,DOB,920.098388671875,246.63990783691406,1061.6676025390625,307.86669921875
aug18_0710-Datapage.jpg,1200,854,Gender,1034.8818359375,314.7428283691406,1052.91552734375,333.7523498535156
aug18_0710-Datapage.jpg,1200,854,PlaceOfBirth,855.0665283203125,258.183349609375,994.1470336914062,315.620361328125
aug18_0710-Datapage.jpg,1200,854,UKPassport,615.8248291015625,22.050691604614258,1200.0,562.736572265625
aug18_0820-Biodata.jpg,1200,818,Surname,118.72393798828125,3.6755359172821045,178.72393798828125,23.675535202026367
aug18_0820-Biodata.jpg,1200,818,FirstName,113.72393798828125,34.175537109375,169.22393798828125,52.175537109375
aug18_0820-Biodata.jpg,1200,818,Nationality,115.72393798828125,63.175537109375,267.22393798828125,83.175537109375
aug18_0820-Biodata.jpg,1200,818,DOB,115.72393798828125,95.175537109375,268.22393798828125,114.175537109375
aug18_0820-Biodata.jpg,1200,818,Gender,112.22393798828125,123.175537109375,128.22393798828125,139.675537109375
aug18_0820-Biodata.jpg,1200,818,PlaceOfBirth,156.22393798828125,123.175537109375,218.72393798828125,143.175537109375
aug18_0820-Biodata.jpg,1200,818,UKPassport,0.0,0.0,504.22393798828125,244.175537109375
aug18_0830-Datapage.jpg,1200,823,Surname,193.7806396484375,60.7283935546875,282.37371826171875,79.37570190429688
aug18_0830-Datapage.jpg,1200,823,FirstName,194.78741455078125,93.48717498779297,356.3691101074219,109.61458587646484
aug18_0830-Datapage.jpg,1200,823,Nationality,193.7806396484375,123.7260513305664,378.517333984375,143.8852996826172
aug18_0830-Datapage.jpg,1200,823,DOB,190.257080078125,151.4450225830078,363.416259765625,168.58038330078125
aug18_0830-Datapage.jpg,1200,823,Gender,192.77392578125,182.18788146972656,210.89523315429688,199.82723999023438
aug18_0830-Datapage.jpg,1200,823,PlaceOfBirth,251.66819763183594,182.18788146972656,440.43182373046875,202.34713745117188
aug18_0830-Datapage.jpg,1200,823,UKPassport,1.493439793586731,0.0,600.0,380.2525634765625
aug18_1310-Biodata.jpg,1200,814,Surname,925.5,67.5,1002.0,85.5
aug18_1310-Biodata.jpg,1200,814,FirstName,948.0,96.5,1001.0,113.5
aug18_1310-Biodata.jpg,1200,814,Nationality,817.0,125.5,1002.5,142.5
aug18_1310-Biodata.jpg,1200,814,DOB,829.0,153.0,1006.0,172.0
aug18_1310-Biodata.jpg,1200,814,Gender,988.5,186.0,1001.0,200.5
aug18_1310-Biodata.jpg,1200,814,PlaceOfBirth,828.5,185.0,944.0,204.0
aug18_1310-Biodata.jpg,1200,814,UKPassport,600.0,1.0,1194.5,377.0
aug18_1528277944.perfect_20passport.jpg,500,338,Surname,172.47216796875,58.522830963134766,327.52783203125,75.96659851074219
aug18_1528277944.perfect_20passport.jpg,500,338,FirstName,171.50306701660156,85.65757751464844,267.4437561035156,98.25585174560547
aug18_1528277944.perfect_20passport.jpg,500,338,Nationality,169.5648651123047,106.97772979736328,295.547607421875,125.39059448242188
aug18_1528277944.perfect_20passport.jpg,500,338,DOB,172.47216796875,135.08157348632812,287.7948303222656,146.7107391357422
aug18_1528277944.perfect_20passport.jpg,500,338,Gender,173.44125366210938,158.3399200439453,184.10133361816406,170.93820190429688
aug18_1528277944.perfect_20passport.jpg,500,338,PlaceOfBirth,222.86524963378906,158.3399200439453,277.1347351074219,171.90728759765625
aug18_1528277944.perfect_20passport.jpg,500,338,UKPassport,12.57099723815918,6.191540718078613,492.2745056152344,315.33380126953125
aug18_2610-Datapage.jpg,1200,825,Surname,897.0,68.4169692993164,999.0,85.3963623046875
aug18_2610-Datapage.jpg,1200,825,FirstName,813.5,97.38182067871094,1002.0,116.3587875366211
aug18_2610-Datapage.jpg,1200,825,Nationality,813.5,127.345458984375,999.0,146.82180786132812
aug18_2610-Datapage.jpg,1200,825,DOB,828.0,155.31150817871094,999.0,177.28485107421875
aug18_2610-Datapage.jpg,1200,825,Gender,982.0,188.7709197998047,1000.5,204.7515106201172
aug18_2610-Datapage.jpg,1200,825,PlaceOfBirth,815.0,187.27273559570312,940.5,205.75030517578125
aug18_2610-Datapage.jpg,1200,825,UKPassport,600.0,2.996363639831543,1186.5,378.5406188964844
aug18_36691.jpg,600,413,Surname,206.0,66.0,458.0,85.0
aug18_36691.jpg,600,413,FirstName,204.0,95.0,318.0,116.0
aug18_36691.jpg,600,413,Nationality,204.0,127.0,362.0,147.0
aug18_36691.jpg,600,413,DOB,204.0,159.0,348.0,179.0
aug18_36691.jpg,600,413,Gender,204.0,188.0,224.0,204.0
aug18_36691.jpg,600,413,PlaceOfBirth,265.0,187.0,335.0,207.0
aug18_36691.jpg,600,413,UKPassport,6.0,0.0,600.0,379.0
aug18_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Surname,179.59564208984375,89.90751647949219,209.1006317138672,99.12782287597656
aug18_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,FirstName,179.59564208984375,104.6600112915039,223.85313415527344,113.26563262939453
aug18_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Nationality,179.59564208984375,120.02719116210938,252.74342346191406,128.01812744140625
aug18_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,DOB,179.59564208984375,135.39437866210938,254.58749389648438,142.7706298828125
aug18_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,Gender,177.75157165527344,148.3028106689453,187.58657836914062,157.5231170654297
aug18_4a69c6957183dd2c395a7c7bec5d0c58.jpg,460,288,PlaceOfBirth,209.71531677246094,148.91749572753906,230.61468505859375,158.13780212402344
